archive_url,penalty_note,sandbox_note,notes,fetched_at,row_id,state,state_name,instrument_type,title_original,title_en,machine_translation,status,date,authority_role,authority_name,quote_original,summary,source_url,verification,lead_source,url
,,,Licence: Finlex official legal text; quote kept under 25 words.,2026-09-07T00:00:00Z,fi-designation-notice-notifying-authorities,FI,Finland,designation-notice,Ilmoittamisesta vastaavat viranomaiset,Authorities responsible for notification,True,designated,2026-01-01,"[""notifying""]","TEM, Traficom, Fimea, Ministry of Social Affairs and Health","""Ilmoittamisesta vastaava viranomainen vastaa ilmoitettujen laitosten arvioinnista""","The act designates several notifying authorities for conformity-assessment bodies, including the Ministry of Economic Affairs and Employment, Traficom, Fimea and the Ministry of Social Affairs and Health.",https://www.finlex.fi/fi/lainsaadanto/saadoskokoelma/2025/1377,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fi#fi-designation-notice-notifying-authorities
,,,Licence: Finlex/Suomen säädöskokoelma official legal text; quote kept short. Machine translation supplied for the English title.,2026-09-07T00:00:00Z,fi-implementing-act-1377-2025,FI,Finland,implementing-act,Laki eräiden tekoälyjärjestelmien valvonnasta,Act on supervision of certain artificial intelligence systems,True,in-force,2026-01-01,"[""none""]",,"""Tämä laki tulee voimaan 1 päivänä tammikuuta 2026""","Finland’s Act 1377/2025 on supervision of certain AI systems establishes national market-surveillance, notifying, single-point and sanction mechanisms and entered into force on 1 January 2026.",https://www.finlex.fi/fi/lainsaadanto/saadoskokoelma/2025/1377,fetched-and-read,"[""AI Act Service Desk national resources"", ""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fi#fi-implementing-act-1377-2025
,The act creates a sanctions board and sets maximum administrative penalty levels mirroring AI Act Article 99 bands.,,Licence: Finlex official legal text; quote kept short.,2026-09-07T00:00:00Z,fi-penalty-law-sanctions-board,FI,Finland,penalty-law,Tekoälyjärjestelmien valvonnan seuraamusmaksulautakunta,Sanctions board for supervision of AI systems,True,in-force,2026-01-01,"[""none""]",Tekoälyjärjestelmien valvonnan seuraamusmaksulautakunta,"""Tekoälyjärjestelmien valvonnan seuraamusmaksulautakunta""","Finland creates a sanctions board connected with Traficom for administrative penalties. The law sets maxima including EUR 35 million/7%, EUR 15 million/3%, and EUR 7.5 million/1% bands.",https://www.finlex.fi/fi/lainsaadanto/saadoskokoelma/2025/1377,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fi#fi-penalty-law-sanctions-board
,,Traficom describes the AI regulatory sandbox as a controlled experimentation and testing environment under competent-authority supervision.,Licence: Traficom official public page; quote kept under 25 words. Human review: update status if Traficom publishes application/operator details.,2026-09-07T00:00:00Z,fi-sandbox-traficom-ai-regulatory-sandboxes,FI,Finland,sandbox,AI regulatory sandboxes,AI regulatory sandboxes,False,announced,2026-04-13,"[""sandbox-operator""]",Traficom and competent authorities,"""a controlled experimentation and testing environment""","Traficom’s AI regulatory sandbox page explains the sandbox as a controlled testing environment for AI innovation under competent-authority supervision, implementing the AI Act sandbox concept in Finland.",https://www.traficom.fi/en/ai-regulation/ai-regulatory-sandboxes,fetched-and-read,"[""official-site crawl"", ""web search lead""]",https://safelegalai.com/regulation/eu-ai-act/fi#fi-sandbox-traficom-ai-regulatory-sandboxes
,,,Licence: French ministry press/public-information page; quote kept under 25 words. Guidance reflects a proposed model that still requires parliamentary approval.,2026-09-07T00:00:00Z,fr-deployer-guidance-enterprises-ai-regulation,FR,France,deployer-guidance,Règlement européen sur l’intelligence artificielle,European regulation on artificial intelligence,True,operational,2025-09-09,"[""none""]",DGE/DGCCRF,"""si une entreprise est déjà régulée sur son secteur""",The French government guidance explains that regulated companies should generally deal with their usual sector regulator for AI Act implementation under the proposed decentralised authority model.,https://presse.economie.gouv.fr/la-dge-et-la-dgccrf-publient-le-projet-de-designation-des-autorites-nationales-en-charge-de-la-mise-en-oeuvre-du-reglement-europeen-sur-lia/,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fr#fr-deployer-guidance-enterprises-ai-regulation
,,,"Licence: French ministry press/public-information page, generally under Etalab/open public-sector reuse terms; quote kept short. Human review: proposal is not final law.",2026-09-07T00:00:00Z,fr-designation-notice-governance-proposal,FR,France,designation-notice,La DGE et la DGCCRF publient le projet de désignation des autorités nationales,DGE and DGCCRF publish the draft designation of national authorities,True,announced,2025-09-09,"[""msa"", ""spoc"", ""notifying""]","DGE, DGCCRF, CNIL and sector authorities","""Ce schéma doit être soumis au Parlement""",The French government published a proposed AI Act governance scheme coordinated by DGE and DGCCRF and using existing sector regulators. The notice says the scheme still needs to be submitted to Parliament via a bill.,https://presse.economie.gouv.fr/la-dge-et-la-dgccrf-publient-le-projet-de-designation-des-autorites-nationales-en-charge-de-la-mise-en-oeuvre-du-reglement-europeen-sur-lia/,fetched-and-read,"[""AI Act Service Desk national resources"", ""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fr#fr-designation-notice-governance-proposal
,,,Licence: French government public page/Etalab-style reuse; quote kept under 25 words. Status remains announced because the page says parliamentary acceptance is required.,2026-09-07T00:00:00Z,fr-designation-notice-dgccrf-spoc-msa,FR,France,designation-notice,Coordination et point de contact unique,Coordination and single point of contact,True,announced,2025-09-09,"[""msa"", ""spoc""]",DGCCRF,"""jouera à ce titre le rôle de point de contact unique""",The detailed French government page assigns DGCCRF operational coordination of market-surveillance authorities and the Article 70(2) single point of contact role under the proposed scheme.,https://www.entreprises.gouv.fr/priorites-et-actions/transition-numerique/soutenir-le-developpement-de-lia-au-service-de-0,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fr#fr-designation-notice-dgccrf-spoc-msa
,,,Licence: French government public page/Etalab-style reuse; quote kept short. Human review: confirm once statute is enacted.,2026-09-07T00:00:00Z,fr-designation-notice-cnil-market-surveillance,FR,France,designation-notice,Commission nationale de l’informatique et des libertés (CNIL),National Commission for Informatics and Liberties (CNIL),True,announced,2025-09-09,"[""msa"", ""fundamental-rights""]",CNIL,"""la CNIL sera chargée du contrôle des systèmes d’IA""","France’s proposed scheme gives CNIL extensive supervision for prohibited practices, transparency and many Annex III high-risk areas, including biometrics, employment, law-enforcement, migration and democratic processes.",https://www.entreprises.gouv.fr/priorites-et-actions/transition-numerique/soutenir-le-developpement-de-lia-au-service-de-0,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fr#fr-designation-notice-cnil-market-surveillance
,,,Licence: French government public page/Etalab-style reuse; quote kept short. Relevant to legal-practice and justice-sector AI systems; still subject to law.,2026-09-07T00:00:00Z,fr-designation-notice-justice-authorities,FR,France,designation-notice,Administration de la justice,Administration of justice,True,announced,2025-09-09,"[""msa""]","Conseil d’État, Cour de cassation, Cour des comptes, CNIL","""Administration de la justice : Conseil d’État, Cour de cassation, Cour des comptes""","The proposed French authority matrix assigns specified justice-administration AI systems to the Conseil d’État, Cour de cassation and Cour des comptes, with CNIL handling other justice-related AI categories.",https://www.entreprises.gouv.fr/priorites-et-actions/transition-numerique/soutenir-le-developpement-de-lia-au-service-de-0,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/fr#fr-designation-notice-justice-authorities
,,,Licence: German federal agency page; short quotation only.,2026-09-07T00:00:00Z,de-deployer-guidance-bnetza-service-desk,DE,Germany,deployer-guidance,KI-Service Desk,AI Service Desk,True,operational,2026,"[""none""]",Bundesnetzagentur,"""unterstützt Unternehmen, Behörden und Organisationen bei der Umsetzung""","Bundesnetzagentur’s AI page says its KI-Service Desk supports companies, authorities and organisations implementing the AI Regulation in Germany, with factsheets, FAQs and compliance resources.",https://www.bundesnetzagentur.de/DE/Fachthemen/Digitales/KI/start_ki.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/de#de-deployer-guidance-bnetza-service-desk
,,,"Licence: German official legal text, UrhG §5; quote kept short. Sector/product authorities and BaFin retain roles where specified.",2026-09-07T00:00:00Z,de-designation-notice-bnetza-msa-spoc,DE,Germany,designation-notice,Bundesnetzagentur,Federal Network Agency,True,designated,2026-07-29,"[""msa"", ""spoc""]",Bundesnetzagentur,"""Die Bundesnetzagentur ist die für die Einhaltung der Verordnung zuständige Marktüberwachungsbehörde""","KI-MIG designates the Federal Network Agency as the default AI Act market-surveillance authority unless the statute assigns a sector authority, and makes it the central contact hub for authority information.",https://www.gesetze-im-internet.de/ki-mig/BJNR0DF0B0026.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/de#de-designation-notice-bnetza-msa-spoc
,,,"Licence: German official legal text, UrhG §5; quote kept under 25 words. Important for legal/justice AI oversight.",2026-09-07T00:00:00Z,de-designation-notice-market-surveillance-chamber,DE,Germany,designation-notice,KI-Marktüberwachungskammer,AI Market Surveillance Chamber,True,designated,2026-07-29,"[""msa""]",Bundesnetzagentur KI-Marktüberwachungskammer,"""KI-Marktüberwachungskammer handelt völlig unabhängig""","KI-MIG creates an AI Market Surveillance Chamber inside Bundesnetzagentur for Annex III high-risk systems used for law enforcement, border management, justice and democracy-related purposes.",https://www.gesetze-im-internet.de/ki-mig/BJNR0DF0B0026.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/de#de-designation-notice-market-surveillance-chamber
,,,"Licence: German official legal text, UrhG §5; quote kept under 25 words.",2026-09-07T00:00:00Z,de-implementing-act-ki-mig,DE,Germany,implementing-act,Gesetz zur Durchführung der Verordnung (EU) 2024/1689,Act implementing Regulation (EU) 2024/1689,True,in-force,2026-07-29,"[""none""]",,"""Dieses Gesetz dient der Durchführung der Verordnung (EU) 2024/1689""","Germany’s KI-MIG implements national AI Act authority, innovation-support and fine rules. The official consolidated text states it supplements Regulation (EU) 2024/1689 and entered into force in July 2026.",https://www.gesetze-im-internet.de/ki-mig/BJNR0DF0B0026.html,fetched-and-read,"[""AI Act Service Desk national resources"", ""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/de#de-implementing-act-ki-mig
,"KI-MIG adds administrative-offence procedures and penalties supplementing AI Act Article 99; some national offences have EUR 50,000 caps.",,"Licence: German official legal text, UrhG §5; quote kept under 25 words.",2026-09-07T00:00:00Z,de-penalty-law-ki-mig-bussgeld,DE,Germany,penalty-law,Bußgeldvorschriften zur Verordnung (EU) 2024/1689,Fine provisions for Regulation (EU) 2024/1689,True,in-force,2026-07-29,"[""none""]",,"""Die Ordnungswidrigkeit kann mit einer Geldbuße bis zu fünfzigtausend Euro geahndet werden""","KI-MIG contains German fine and procedure provisions for AI Act violations, assigning administrative-offence competence to the relevant market-surveillance or notifying authorities in their areas.",https://www.gesetze-im-internet.de/ki-mig/BJNR0DF0B0026.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/de#de-penalty-law-ki-mig-bussgeld
,,KI-MIG requires Bundesnetzagentur to establish and operate at least one AI regulatory sandbox under AI Act Articles 57 and 58.,"Licence: German official legal text, UrhG §5; quote kept short. Status set to announced because operation details were not found in the legal text.",2026-09-07T00:00:00Z,de-sandbox-bnetza-ki-reallabor,DE,Germany,sandbox,KI-Reallabore,AI regulatory sandboxes,True,announced,2026-07-29,"[""sandbox-operator""]",Bundesnetzagentur,"""Die Bundesnetzagentur errichtet und betreibt mindestens ein KI-Reallabor""","Germany’s KI-MIG gives Bundesnetzagentur responsibility to establish and operate at least one AI regulatory sandbox and cooperate with relevant authorities, including data-protection authorities where needed.",https://www.gesetze-im-internet.de/ki-mig/BJNR0DF0B0026.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/de#de-sandbox-bnetza-ki-reallabor
,,,Licence: Greek Special Secretariat official public page; quote kept under 25 Greek words.,2026-09-07T00:00:00Z,gr-deployer-guidance-justice-webinars,GR,Greece,deployer-guidance,Διαδικτυακά σεμινάρια για τη χρήση της Τεχνητής Νοημοσύνης στη δικαιοσύνη,Online seminars on the use of artificial intelligence in justice,True,announced,2026,"[""none""]",Special Secretariat for AI and Data Governance,"""απευθύνεται σε όλους τους επαγγελματίες του χώρου της δικαιοσύνης""","AI.gov.gr announces webinars for justice professionals, providers of administrative AI tools in justice and legal/technical experts, supporting deployer awareness in the justice sector.",https://ai.gov.gr/events/diadiktyaka-seminaria-gia-ti-chrisi-tis-technitis-noimosynis-sti-dikaiosyni/,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/gr#gr-deployer-guidance-justice-webinars
https://web.archive.org/web/20260907215247/https://ai.gov.gr/events/3o-foroym-diavoyleysis-axiopisti-techniti-noimosyni-ston-dimosio-tomea/,,,Licence: Greek Special Secretariat official public page; quote kept under 25 words. Row uses event agenda text pending direct statute text confirmation.,2026-09-07T00:00:00Z,gr-designation-notice-eett-notifying,GR,Greece,designation-notice,Το εθνικό πλαίσιο εφαρμογής του AI Act,The national framework for implementation of the AI Act,True,designated,2026,"[""notifying"", ""sandbox-operator""]",ΕΕΤΤ,"""ο ρόλος της ΕΕΤΤ ως κοινοποιούσας αρχής""",AI.gov.gr event material identifies EETT’s role as notifying authority in the national AI Act framework and describes regulatory sandboxes together with the competent-authority structure.,https://ai.gov.gr/events/3o-foroym-diavoyleysis-axiopisti-techniti-noimosyni-ston-dimosio-tomea/,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/gr#gr-designation-notice-eett-notifying
,,,Licence: Greek Special Secretariat official public page; quote kept short.,2026-09-07T00:00:00Z,gr-designation-notice-art77-authorities,GR,Greece,designation-notice,Αρχές προστασίας θεμελιωδών δικαιωμάτων,Fundamental-rights protection authorities,True,designated,2026,"[""fundamental-rights""]","HDPA, ADAE, National Commission for Human Rights, Ombudsman","""τον κατάλογο των αρμόδιων αρχών προστασίας θεμελιωδών δικαιωμάτων""","AI.gov.gr states Greece notified the Commission of the Article 77 list: Hellenic DPA, Communications Privacy Authority, National Commission for Human Rights and the Ombudsman.",https://ai.gov.gr/artificial-intelligence/,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/gr#gr-designation-notice-art77-authorities
,,,Licence: Hellenic DPA official public page; quote kept short. Title adjusted to avoid source-title ranking language.,2026-09-07T00:00:00Z,gr-designation-notice-hdpa-msa-spoc,GR,Greece,designation-notice,Hellenic DPA takes a role in implementing the EU AI Act in Greece,Hellenic DPA takes a role in implementing the EU AI Act in Greece,False,designated,2026-07-20,"[""msa"", ""spoc"", ""sandbox-operator""]",Hellenic Data Protection Authority,"""as the single point of contact for Greece""","The Hellenic DPA says Law 5321/2026 designates it as market-surveillance authority for prohibited practices, Annex III high-risk systems and Article 50 transparency, and as Greece’s single point of contact.",https://www.dpa.gr/en/enimerwtiko/press-releases/hellenic-dpa-takes-leading-role-implementing-eu-ai-act-greece,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/gr#gr-designation-notice-hdpa-msa-spoc
,,,"Licence: Hellenic DPA official public page; quote kept short. Human review: et.gr gazette PDF fetch returned HTML error, so source is DPA plus AADE law citation.",2026-09-07T00:00:00Z,gr-implementing-act-law-5321-2026,GR,Greece,implementing-act,Νόμος 5321/2026,Law 5321/2026,True,in-force,2026-07-20,"[""none""]",,"""Measures for the implementation of Regulation (EU) 2024/1689""","Greek official authority pages cite Law 5321/2026 as the national AI Act implementation law, published in Government Gazette Series I No. 114/2026 and amending Law 4961/2022.",https://www.dpa.gr/en/enimerwtiko/press-releases/hellenic-dpa-takes-leading-role-implementing-eu-ai-act-greece,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/gr#gr-implementing-act-law-5321-2026
,,"DPA press release says HDPA, together with EETT, is competent for operating the national AI regulatory sandbox.",Licence: Hellenic DPA official public page; quote kept under 25 words. Status announced because operational application details were not found.,2026-09-07T00:00:00Z,gr-sandbox-law-5321-hdpa-eett,GR,Greece,sandbox,Ρυθμιστικά Δοκιμαστήρια (Sandboxes),Regulatory sandboxes,True,announced,2026,"[""sandbox-operator""]",Hellenic DPA and EETT,"""competent authority for the operation of the national AI regulatory sandbox""",The Hellenic DPA states it and EETT are competent authorities for operating Greece’s national AI regulatory sandbox under Law 5321/2026; AI.gov.gr also lists sandboxes in national implementation events.,https://www.dpa.gr/en/enimerwtiko/press-releases/hellenic-dpa-takes-leading-role-implementing-eu-ai-act-greece,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/gr#gr-sandbox-law-5321-hdpa-eett
,,,Licence: Hungarian national legal-information portal/public legal text; quote kept short. English authority name is a translation of the decree text.,2026-09-07T00:00:00Z,hu-designation-notice-market-authority-spoc,HU,Hungary,designation-notice,344/2025. (X. 31.) Korm. rendelet,Government Decree 344/2025 (XI.29),True,designated,2025-12-02,"[""msa"", ""spoc""]",Minister responsible for enterprise development,"""a Kormány piacfelügyeleti hatóságként a vállalkozásfejlesztésért felelős minisztert jelöli ki""",Government Decree 344/2025 designates the minister responsible for enterprise development as Hungary’s AI Act market-surveillance authority and single point of contact.,https://njt.jog.gov.hu/eli/R/2025/Korm/344,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/hu#hu-designation-notice-market-authority-spoc
,,,Licence: Hungarian national legal-information portal/public legal text; quote kept under 25 words.,2026-09-07T00:00:00Z,hu-designation-notice-national-accreditation-notifying,HU,Hungary,designation-notice,Nemzeti Akkreditáló Hatóság,National Accreditation Authority,True,designated,2025-12-02,"[""notifying""]",Nemzeti Akkreditáló Hatóság,"""bejelentő hatóságként a Nemzeti Akkreditáló Hatóságot jelöli ki""",The same Hungarian decree designates the National Accreditation Authority as the notifying authority for AI Act conformity-assessment body notification functions.,https://njt.jog.gov.hu/eli/R/2025/Korm/344,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/hu#hu-designation-notice-national-accreditation-notifying
,,,Licence: Hungarian national legal-information portal/public legal text; quote kept under 25 words. Some provisions enter on different dates.,2026-09-07T00:00:00Z,hu-implementing-act-law-lxxv-2025,HU,Hungary,implementing-act,2025. évi LXXV. törvény a mesterséges intelligencia rendszerekről,Act LXXV of 2025 on artificial intelligence systems,True,in-force,2025-12-01,"[""none""]",,"""gondoskodni szükséges a bejelentő és piacfelügyeleti hatóságok kijelöléséről""","Hungary’s Act LXXV of 2025 creates the national AI Act implementation framework, requiring designation of notifying and market-surveillance authorities, procedures, innovation support and fundamental-rights safeguards.",https://njt.jog.gov.hu/eli/TV/2025/75,fetched-and-read,"[""AI Act Service Desk national resources"", ""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/hu#hu-implementing-act-law-lxxv-2025
,Decree 344/2025 sets administrative penalty maxima in forints corresponding to AI Act Articles 99 and 100.,,Licence: Hungarian national legal-information portal/public legal text; quote kept under 25 words.,2026-09-07T00:00:00Z,hu-penalty-law-decree-344-fines,HU,Hungary,penalty-law,A mesterséges intelligencia rendszerekről szóló törvény végrehajtásáról,On implementation of the Act on artificial intelligence systems,True,in-force,2025-12-02,"[""none""]",,"""a bírság legmagasabb mértéke""","Government Decree 344/2025 sets Hungarian administrative fine maxima for AI Act infringements, including HUF levels aligned with Articles 99 and 100 and powers for the market-surveillance authority.",https://njt.jog.gov.hu/eli/R/2025/Korm/344,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/hu#hu-penalty-law-decree-344-fines
,,Act LXXV assigns operation of an AI regulatory sandbox to the market-surveillance authority; sandbox provisions enter on 2 August 2026.,Licence: Hungarian national legal-information portal/public legal text; quote kept short. Operator name follows the separately designated MSA.,2026-09-07T00:00:00Z,hu-sandbox-market-authority-law,HU,Hungary,sandbox,MI szabályozói tesztkörnyezet,AI regulatory sandbox,True,announced,2026-08-02,"[""sandbox-operator""]",Market-surveillance authority,"""MI szabályozói tesztkörnyezetet működtet""","Hungary’s implementing act assigns the AI regulatory sandbox to the market-surveillance authority, with sandbox provisions scheduled for application from 2 August 2026.",https://njt.jog.gov.hu/eli/TV/2025/75,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/hu#hu-sandbox-market-authority-law
,,,Official EFTA page; quote under 25 words. Used for EEA status.,2026-09-07T21:55:00Z,is-authority-page-eea-ai-act-status,IS,Iceland,authority-page,Factsheet - 32024R1689,Factsheet - 32024R1689,False,announced,,"[""none""]",EFTA Secretariat,"""under scrutiny for incorporation into the EEA Agreement""","EFTA's EEA-Lex factsheet records the AI Act as marked EEA relevant and under scrutiny for incorporation into the EEA Agreement by Iceland, Liechtenstein and Norway. It is not yet an Icelandic implementing designation.",https://www.efta.int/eea-lex/32024r1689,fetched-and-read,"[""official source crawl""]",https://safelegalai.com/regulation/eu-ai-act/is#is-authority-page-eea-ai-act-status
,,,Official government page; quote under 25 words. No separate Article 99 penalty law or sandbox designation found.,2026-09-07T21:55:00Z,is-authority-page-ai-action-plan-news,IS,Iceland,authority-page,English version of the AI Action Plan,English version of the AI Action Plan,False,adopted,2025-10-10,"[""none""]",Government of Iceland,"""English version of the AI Action Plan""","The Government of Iceland publishes the English version of the national AI Action Plan. The plan is the main official source found for Icelandic AI Act preparation; no national MSA, SPOC, notifying authority or sandbox designation was verified.",https://www.government.is/news/article/2025-10-10-English-version-of-the-AI-Action-Plan/,fetched-and-read,"[""official source crawl""]",https://safelegalai.com/regulation/eu-ai-act/is#is-authority-page-ai-action-plan-news
,,,Official government PDF in English; quote under 25 words. Spelling of 'Intilligence' follows the extracted source text.,2026-09-07T21:55:00Z,is-implementing-act-ai-bill-action-plan,IS,Iceland,implementing-act,Iceland's AI Action Plan 2025-2027,Iceland's AI Action Plan 2025-2027,False,announced,2025-07,"[""none""]","Ministry of Culture, Innovation and Higher Education","""Product A bill on Artificial Intilligence""","Iceland's AI Action Plan says EU AI legislation is being incorporated into the EEA Agreement and sets an action to prepare draft Icelandic legislation, including defining institutional roles, with a bill scheduled for spring 2026.",https://government.is/library/01-Ministries/Ministry-of-Culture--Innovation-and-Higher-Education-/Iceland's%20AI%20Action%20Plan%20electronic%20version%20(5).pdf,fetched-and-read,"[""Future of Life Institute national implementation plans"", ""official source crawl""]",https://safelegalai.com/regulation/eu-ai-act/is#is-implementing-act-ai-bill-action-plan
,,DETE says the AI Office will support coordinated implementation and host a regulatory sandbox.,Licence: DETE official public page; quote kept short. Page also says the Office coordinates Ireland’s distributed competent authorities.,2026-09-07T00:00:00Z,ie-authority-page-ai-office-spoc-sandbox,IE,Ireland,authority-page,AI Office of Ireland,AI Office of Ireland,False,operational,2026-08-02,"[""spoc"", ""sandbox-operator""]",Oifig IS na hÉireann / AI Office of Ireland,"""Act as the Single Point of Contact for the EU AI Act""","DETE states that the AI Office of Ireland is the central coordinating body for AI Act implementation, expected to be operational by 2 August 2026 and to act as SPOC while supporting regulatory sandbox work.",https://enterprise.gov.ie/en/news-and-events/department-news/2026/july/20260730.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/ie#ie-authority-page-ai-office-spoc-sandbox
,,,Licence: Irish Statute Book public legal text/PSI reuse; quote kept short.,2026-09-07T00:00:00Z,ie-designation-notice-si-366-minister-spoc,IE,Ireland,designation-notice,S.I. No. 366/2025 - European Union (Artificial Intelligence) Regulations 2025,S.I. No. 366/2025 - European Union (Artificial Intelligence) Regulations 2025,False,designated,2025-07-25,"[""spoc"", ""msa"", ""notifying""]","Minister for Enterprise, Tourism and Employment","""The Minister is designated as the single point of contact""","S.I. 366/2025 designates the Minister for Enterprise, Tourism and Employment as Ireland’s national competent authority and single point of contact, with notifying and market-surveillance roles in specified areas.",https://www.irishstatutebook.ie/eli/2025/si/366/made/en/,fetched-and-read,"[""AI Act Service Desk national resources"", ""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/ie#ie-designation-notice-si-366-minister-spoc
,,,Licence: DETE official public page; quote kept under 25 words. Irish Statute Book S.I. provides the legal schedule; DETE page gives the readable consolidated list.,2026-09-07T00:00:00Z,ie-designation-notice-si-366-authorities,IE,Ireland,designation-notice,Schedule 1 - National competent authorities,Schedule 1 - National competent authorities,False,designated,2025-07-25,"[""msa"", ""notifying""]","15 national competent authorities including CBI, DPC, ComReg, HPRA, CCPC, HSA, WRC","""Ireland has to date designated 15 national competent authorities""","Ireland uses a distributed authority model. Official DETE material and S.I. 366/2025 list 15 competent authorities, including Central Bank, DPC, ComReg, HPRA, CCPC, HSA, transport and workplace bodies.",https://enterprise.gov.ie/en/news-and-events/department-news/2025/september/20250916.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/ie#ie-designation-notice-si-366-authorities
,,,Licence: Irish Statute Book public legal text/PSI reuse; quote kept short.,2026-09-07T00:00:00Z,ie-designation-notice-dpc-cbi-msas,IE,Ireland,designation-notice,European Union (Artificial Intelligence) Regulations 2025,European Union (Artificial Intelligence) Regulations 2025,False,designated,2025-07-25,"[""msa""]",Central Bank of Ireland; Data Protection Commission,"""Central Bank of Ireland and Data Protection Commission""","S.I. 366/2025 designates the Central Bank of Ireland and the Data Protection Commission for Article 74 market-surveillance functions, alongside the broader distributed competent-authority schedule.",https://www.irishstatutebook.ie/eli/2025/si/366/made/en/,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/ie#ie-designation-notice-dpc-cbi-msas
,,,Licence: DETE official public page; quote kept short. Human review: this page states the count but does not reproduce the full Article 77 list.,2026-09-07T00:00:00Z,ie-designation-notice-article77-authorities,IE,Ireland,designation-notice,Ireland leads the way in EU AI regulation,Ireland leads the way in EU AI regulation,False,designated,2025-09-16,"[""fundamental-rights""]",Nine public authorities protecting fundamental rights,"""designation of nine public authorities tasked with protecting fundamental rights""","DETE states that Ireland had earlier designated nine public authorities tasked with protecting fundamental rights under the AI Act, empowered to oversee high-risk AI systems and citizens’ rights.",https://enterprise.gov.ie/en/news-and-events/department-news/2025/september/20250916.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/ie#ie-designation-notice-article77-authorities
https://web.archive.org/web/20260907215610/https://enterprise.gov.ie/en/legislation/regulation-of-artificial-intelligence-act.html,,,Licence: DETE official public page; quote kept under 25 words. The DETE press page says the President signed the Act on 21 July 2026.,2026-09-07T00:00:00Z,ie-implementing-act-regulation-ai-act-2026,IE,Ireland,implementing-act,Regulation of Artificial Intelligence Act,Regulation of Artificial Intelligence Act,False,in-force,2026-07-21,"[""none""]",,"""establishment of a body to be known as Oifig IS na hÉireann""","DETE’s legislation page says the Regulation of Artificial Intelligence Act gives further effect to the AI Act and establishes Oifig IS na hÉireann, the AI Office of Ireland.",https://enterprise.gov.ie/en/legislation/regulation-of-artificial-intelligence-act.html,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/ie#ie-implementing-act-regulation-ai-act-2026
,,,"Licence: Italian official acts, L. 633/1941 art. 5; quote kept short.",2026-09-07T00:00:00Z,it-designation-notice-agid-acn-national-authorities,IT,Italy,designation-notice,Autorità nazionali per l’intelligenza artificiale,National authorities for artificial intelligence,True,designated,2025-10-10,"[""msa"", ""spoc"", ""notifying""]",AgID and ACN,"""AgID e ACN sono designate quali Autorità nazionali""","Article 20 of Law 132/2025 designates AgID and the National Cybersecurity Agency as Italy’s national AI authorities, dividing innovation, notification, market surveillance, inspection and sanction functions.",https://www.gazzettaufficiale.it/eli/id/2025/09/25/25G00143/SG,fetched-and-read,"[""official-site crawl""]",https://safelegalai.com/regulation/eu-ai-act/it#it-designation-notice-agid-acn-national-authorities
